macrophage_id,centroid_x,centroid_y,morphology_classification,area_pixels,perimeter_pixels,major_axis_length_pixels,minor_axis_length_pixels,area_um2,perimeter_um,major_axis_length_um,minor_axis_length_um,solidity,eccentricity,circularity,complexity,aspect_ratio,roundness,extent,morph_area,morph_perimeter,morph_solidity,morph_circularity,morph_complexity,morph_eccentricity,morph_roundness,morph_aspect_ratio,morph_extent,has_nuclei,nuclei_count,distance_to_closest_tcell_pixels,distance_to_closest_tcell_um,closest_tcell_id,closest_tcell_area_pixels,closest_tcell_perimeter_pixels,closest_tcell_major_axis_length_pixels,closest_tcell_minor_axis_length_pixels,closest_tcell_area_um2,closest_tcell_perimeter_um,closest_tcell_major_axis_length_um,closest_tcell_minor_axis_length_um,closest_tcell_solidity,closest_tcell_eccentricity,closest_tcell_circularity,closest_tcell_aspect_ratio,closest_tcell_roundness
69,541.4895833333334,242.45833333333334,rod,96.0,34.72792206135785,12.456973901725437,9.8722314594781,11.759999999999998,12.154772721475247,4.359940865603902,3.4552810108173344,0.9411764705882353,0.6098636047734625,1.0002844114037333,3.5444037032279043,1.2618194734247024,0.7925063933954842,0.8,96.0,34.72792206135785,0.9411764705882353,1.0002844114037333,3.5444037032279043,0.6098636047734625,0.7925063933954842,1.2618194734247024,0.8,True,1,228.46199835751827,79.96169942513139,4,1023.0,123.05382386916237,40.00585289510583,33.374036634627366,125.31749999999998,43.068838354206825,14.00204851328704,11.680912822119577,0.9542910447761194,0.5514183771272703,0.8489757201474484,1.1987118409763355,0.8342288495169221
70,92.1828793774319,262.97665369649803,ameboid,257.0,59.21320343559643,18.402501908960332,17.893181732988634,31.482499999999995,20.72462120245875,6.4408756681361155,6.262613606546021,0.9553903345724907,0.2336393876003145,0.9210980719505054,3.6936181480705526,1.0284644834871763,0.9723233189437298,0.79320987654321,257.0,59.21320343559643,0.9553903345724907,0.9210980719505054,3.6936181480705526,0.2336393876003145,0.9723233189437298,1.0284644834871763,0.79320987654321,False,0,50.297017489425144,17.6039561212988,6,341.0,118.5685424949238,30.123669272167295,20.342334322717644,41.772499999999994,41.49898987322333,10.543284245258553,7.119817012951175,0.7194092827004219,0.7375486150264196,0.3048072413271419,1.4808364071829347,0.6752940400096911
71,42.159685863874344,267.9528795811518,rod,382.0,73.11269837220809,25.72301139010804,18.982450533600165,46.794999999999995,25.589444430272827,9.003053986537815,6.643857686760057,0.9526184538653366,0.6748488315875337,0.8980232928349661,3.7407710740492606,1.3550943459368772,0.7379559976752953,0.7579365079365079,382.0,73.11269837220809,0.9526184538653366,0.8980232928349661,3.7407710740492606,0.6748488315875337,0.7379559976752953,1.3550943459368772,0.7579365079365079,False,0,64.10605922502029,22.4371207287571,6,341.0,118.5685424949238,30.123669272167295,20.342334322717644,41.772499999999994,41.49898987322333,10.543284245258553,7.119817012951175,0.7194092827004219,0.7375486150264196,0.3048072413271419,1.4808364071829347,0.6752940400096911
72,1020.5407854984894,279.8368580060423,rod,331.0,70.62741699796953,24.11505056726791,18.49029556127725,40.54749999999999,24.719595949289335,8.440267698543769,6.4716034464470376,0.9650145772594753,0.641941832213056,0.8338562935388778,3.8820339265990564,1.304200383782406,0.7667533397742358,0.7662037037037037,331.0,70.62741699796953,0.9650145772594753,0.8338562935388778,3.8820339265990564,0.641941832213056,0.7667533397742358,1.304200383782406,0.7662037037037037,False,0,102.67269873510551,35.93544455728693,5,106.0,40.970562748477136,17.23114439129834,8.138907196278764,12.984999999999998,14.339696961966997,6.030900536954419,2.848617518697567,0.954954954954955,0.8814180338075426,0.7935455687775086,2.1171324326165912,0.47233700858480876
73,664.9548693586698,281.2351543942993,rod,421.0,94.87005768508881,37.925913521543926,15.8143892430256,51.57249999999999,33.20452018978108,13.274069732540374,5.53503623505896,0.946067415730337,0.9089151555283642,0.5878054799396103,4.623683697945937,2.3981902139072404,0.4169811027502921,0.6746794871794872,421.0,94.87005768508881,0.946067415730337,0.5878054799396103,4.623683697945937,0.9089151555283642,0.4169811027502921,2.3981902139072404,0.6746794871794872,True,1,195.73798895911463,68.50829613569012,4,1023.0,123.05382386916237,40.00585289510583,33.374036634627366,125.31749999999998,43.068838354206825,14.00204851328704,11.680912822119577,0.9542910447761194,0.5514183771272703,0.8489757201474484,1.1987118409763355,0.8342288495169221
74,514.4330708661417,280.8031496062992,ameboid,127.0,41.07106781186547,15.44814639273742,10.606866612258608,15.557499999999997,14.374873734152914,5.406851237458097,3.712403314290513,0.9769230769230769,0.727025027585005,0.9461099207003122,3.644467937152945,1.4564288359093374,0.6866109591792304,0.9071428571428571,127.0,41.07106781186547,0.9769230769230769,0.9461099207003122,3.644467937152945,0.727025027585005,0.6866109591792304,1.4564288359093374,0.9071428571428571,False,0,200.28822914785948,70.10088020175081,10,34.0,21.899494936611664,9.186940231367458,5.065808220048035,4.164999999999999,7.6648232278140815,3.2154290809786104,1.7730328770168122,0.8717948717948718,0.8342316881144459,0.8908828184805876,1.8135191527799972,0.5514140826508893
75,633.8411214953271,276.0747663551402,hyperramified,107.0,48.485281374238575,22.890762973518815,6.277539546967505,13.107499999999998,16.9698484809835,8.011767040731584,2.1971388414386266,0.9469026548672567,0.9616615727304061,0.5719707251617531,4.6872490686122505,3.64645460251647,0.27423898252014045,0.8106060606060606,107.0,48.485281374238575,0.9469026548672567,0.5719707251617531,4.6872490686122505,0.9616615727304061,0.27423898252014045,3.64645460251647,0.8106060606060606,False,0,200.83838755378414,70.29343564382445,4,1023.0,123.05382386916237,40.00585289510583,33.374036634627366,125.31749999999998,43.068838354206825,14.00204851328704,11.680912822119577,0.9542910447761194,0.5514183771272703,0.8489757201474484,1.1987118409763355,0.8342288495169221
76,1531.5642458100558,280.75977653631287,rod,358.0,79.79898987322333,32.74041403183612,14.623504414427119,43.855,27.929646455628166,11.45914491114264,5.118226545049492,0.9781420765027322,0.8947087899301335,0.7064771224427766,4.21750766534285,2.2388897424296865,0.44664995379128436,0.7991071428571429,358.0,79.79898987322333,0.9781420765027322,0.7064771224427766,4.21750766534285,0.8947087899301335,0.44664995379128436,2.2388897424296865,0.7991071428571429,False,0,302.65223989348885,105.9282839627211,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
77,269.6143790849673,283.80392156862746,rod,153.0,52.72792206135786,22.55591097527435,9.21074282581366,18.742499999999996,18.454772721475248,7.894568841346023,3.223759989034781,0.9503105590062112,0.9128247110206467,0.6915442608690642,4.262799844672826,2.4488699122138176,0.4083516217061869,0.7727272727272727,153.0,52.72792206135786,0.9503105590062112,0.6915442608690642,4.262799844672826,0.9128247110206467,0.4083516217061869,2.4488699122138176,0.7727272727272727,False,0,181.82995241347285,63.64048334471549,8,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0
78,237.02857142857144,285.1904761904762,hyperramified,105.0,52.48528137423857,24.97963501063778,5.6598408506017455,12.862499999999999,18.369848480983496,8.742872253723222,1.9809442977106109,0.9130434782608695,0.9739929759657253,0.47898741571885217,5.122038992184371,4.413487175700706,0.2265782045330709,0.7291666666666666,105.0,52.48528137423857,0.9130434782608695,0.47898741571885217,5.122038992184371,0.9739929759657253,0.2265782045330709,4.413487175700706,0.7291666666666666,False,0,151.91144775987536,53.16900671595637,6,341.0,118.5685424949238,30.123669272167295,20.342334322717644,41.772499999999994,41.49898987322333,10.543284245258553,7.119817012951175,0.7194092827004219,0.7375486150264196,0.3048072413271419,1.4808364071829347,0.6752940400096911
79,1436.0393700787401,285.46456692913387,rod,127.0,49.89949493661167,22.88123135617096,7.4004437880448775,15.557499999999997,17.464823227814083,8.008430974659836,2.590155325815707,0.9621212121212122,0.9462525901307118,0.64094576927027,4.427864164857877,3.091872867561629,0.3234285634740987,0.8246753246753247,127.0,49.89949493661167,0.9621212121212122,0.64094576927027,4.427864164857877,0.9462525901307118,0.3234285634740987,3.091872867561629,0.8246753246753247,False,0,348.20953898260325,121.87333864391113,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
80,724.1050756901158,300.56723063223507,rod,1123.0,137.39696961967,52.45381056632607,27.52691039331443,137.5675,48.088939366884496,18.358833698214124,9.63441863766005,0.9508890770533446,0.8512355467539142,0.7475415073416066,4.100032280639653,1.9055466021012564,0.5247838068600866,0.6881127450980392,1123.0,137.39696961967,0.9508890770533446,0.7475415073416066,4.100032280639653,0.8512355467539142,0.5247838068600866,1.9055466021012564,0.6881127450980392,False,0,177.86526781710893,62.25284373598812,9,29.0,17.414213562373096,6.728462016125951,5.500630044211441,3.5524999999999993,6.094974746830583,2.3549617056440826,1.925220515474004,1.0,0.5759048965827146,1.2017112572104822,1.2232166064697647,0.8175166971334915
81,848.0,294.6666666666667,rod,54.0,27.071067811865476,11.65755265390207,5.896450863711788,6.614999999999999,9.474873734152915,4.080143428865724,2.0637578022991256,0.9473684210526315,0.8626477206401942,0.9259613306162161,3.683905718408463,1.977045670921388,0.5058052096155964,0.8181818181818182,54.0,27.071067811865476,0.9473684210526315,0.9259613306162161,3.683905718408463,0.8626477206401942,0.5058052096155964,1.977045670921388,0.8181818181818182,False,0,70.89115238401486,24.811903334405198,5,106.0,40.970562748477136,17.23114439129834,8.138907196278764,12.984999999999998,14.339696961966997,6.030900536954419,2.848617518697567,0.954954954954955,0.8814180338075426,0.7935455687775086,2.1171324326165912,0.47233700858480876
82,1806.3455284552845,300.8252032520325,rod,246.0,63.21320343559642,26.811270514565987,11.800189710705158,30.134999999999994,22.124621202458744,9.383944680098095,4.130066398746806,0.9534883720930233,0.897938721685788,0.7736229985710431,4.030326646867168,2.272105039992937,0.4401204972473934,0.7884615384615384,246.0,63.21320343559642,0.9534883720930233,0.7736229985710431,4.030326646867168,0.897938721685788,0.4401204972473934,2.272105039992937,0.7884615384615384,False,0,237.80859881900975,83.23300958665341,11,210.0,67.35533905932738,21.498739615910267,14.246114158725378,25.724999999999998,23.57436867076458,7.524558865568593,4.986139955553882,0.8366533864541833,0.7489302761717914,0.5816813042570917,1.5090949978624764,0.6626488070111077
83,81.65520945220193,314.343716433942,ameboid,931.0,113.98275605729688,37.657154001065514,31.652488498737778,114.04749999999999,39.89396462005391,13.18000390037293,11.078370974558222,0.9647668393782384,0.54174354423088,0.9004948581747837,3.735633947067712,1.1897059532165122,0.8405438312688783,0.7424242424242424,931.0,113.98275605729688,0.9647668393782384,0.9004948581747837,3.735633947067712,0.54174354423088,0.8405438312688783,1.1897059532165122,0.7424242424242424,True,1,6.174836237045055,2.161192682965769,6,341.0,118.5685424949238,30.123669272167295,20.342334322717644,41.772499999999994,41.49898987322333,10.543284245258553,7.119817012951175,0.7194092827004219,0.7375486150264196,0.3048072413271419,1.4808364071829347,0.6752940400096911
84,136.66816952209197,323.3859332732191,rod,1109.0,143.4974746830583,41.22226645408744,37.78725336313863,135.8525,50.224116139070404,14.427793258930603,13.22553867709852,0.8815580286168522,0.3996428461683243,0.6767883801036724,4.309019755554109,1.090904016175456,0.9166709308724047,0.6290414066931367,1109.0,143.4974746830583,0.8815580286168522,0.6767883801036724,4.309019755554109,0.3996428461683243,0.9166709308724047,1.090904016175456,0.6290414066931367,True,1,50.044308304208876,17.515507906473104,6,341.0,118.5685424949238,30.123669272167295,20.342334322717644,41.772499999999994,41.49898987322333,10.543284245258553,7.119817012951175,0.7194092827004219,0.7375486150264196,0.3048072413271419,1.4808364071829347,0.6752940400096911
85,1989.6833910034602,336.97231833910035,rod,578.0,101.45584412271572,38.70412188268457,19.741611640839743,70.80499999999999,35.5095454429505,13.546442658939599,6.909564074293909,0.9537953795379538,0.8601359552355402,0.7056406076185705,4.220006786481036,1.9605350660741812,0.5100648375560158,0.8221906116642959,578.0,101.45584412271572,0.9537953795379538,0.7056406076185705,4.220006786481036,0.8601359552355402,0.5100648375560158,1.9605350660741812,0.8221906116642959,True,1,180.30616828854303,63.10715890099006,11,210.0,67.35533905932738,21.498739615910267,14.246114158725378,25.724999999999998,23.57436867076458,7.524558865568593,4.986139955553882,0.8366533864541833,0.7489302761717914,0.5816813042570917,1.5090949978624764,0.6626488070111077
86,458.87250996015933,343.1561752988048,rod,1255.0,138.91168824543144,43.90328303182705,37.380497953920155,153.73749999999998,48.619090885901,15.366149061139467,13.083174283872054,0.9429000751314801,0.5244710074314199,0.8172896720779198,3.9211813338260404,1.1744970087329412,0.8514283072366525,0.7537537537537538,1255.0,138.91168824543144,0.9429000751314801,0.8172896720779198,3.9211813338260404,0.5244710074314199,0.8514283072366525,1.1744970087329412,0.7537537537537538,True,1,158.92102059983966,55.62235720994388,10,34.0,21.899494936611664,9.186940231367458,5.065808220048035,4.164999999999999,7.6648232278140815,3.2154290809786104,1.7730328770168122,0.8717948717948718,0.8342316881144459,0.8908828184805876,1.8135191527799972,0.5514140826508893
87,1769.3,332.6636363636364,rod,110.0,37.55634918610404,14.165189347155051,9.917242977758798,13.474999999999998,13.144722215136415,4.957816271504267,3.471035042215579,0.9401709401709402,0.7140313870067436,0.9800219717320859,3.5808573937594357,1.428339446650953,0.7001136896027857,0.7857142857142857,110.0,37.55634918610404,0.9401709401709402,0.9800219717320859,3.5808573937594357,0.7140313870067436,0.7001136896027857,1.428339446650953,0.7857142857142857,False,0,229.99157460973893,80.49705111340862,14,78.0,30.97056274847714,11.549716812087283,8.64725284304377,9.554999999999998,10.839696961966999,4.042400884230549,3.0265384950653194,0.9512195121951219,0.662910944513173,1.0218949976689091,1.3356515672348337,0.7486982567394244
88,888.7895335608646,345.71672354948805,rod,879.0,116.42640687119285,44.95656514295476,25.367468152968755,107.67749999999998,40.749242404917496,15.734797800034164,8.878613853539063,0.9680616740088106,0.8255929423015202,0.8148839237019441,3.9269652394647205,1.772213327394815,0.5642661549498771,0.7751322751322751,879.0,116.42640687119285,0.9680616740088106,0.8148839237019441,3.9269652394647205,0.8255929423015202,0.5642661549498771,1.772213327394815,0.7751322751322751,False,0,69.20107595902532,24.220376585658858,5,106.0,40.970562748477136,17.23114439129834,8.138907196278764,12.984999999999998,14.339696961966997,6.030900536954419,2.848617518697567,0.954954954954955,0.8814180338075426,0.7935455687775086,2.1171324326165912,0.47233700858480876
89,1795.0324232081912,360.22184300341297,hyperramified,586.0,120.31980515339464,42.16047155132445,19.070847259286758,71.785,42.11193180368812,14.756165042963556,6.674796540750365,0.833570412517781,0.8918458179806801,0.5086666212723987,4.97036533774944,2.2107288144103796,0.4523395151325735,0.6643990929705216,586.0,120.31980515339464,0.833570412517781,0.5086666212723987,4.97036533774944,0.8918458179806801,0.4523395151325735,2.2107288144103796,0.6643990929705216,False,0,192.9080931579471,67.51783260528148,14,78.0,30.97056274847714,11.549716812087283,8.64725284304377,9.554999999999998,10.839696961966999,4.042400884230549,3.0265384950653194,0.9512195121951219,0.662910944513173,1.0218949976689091,1.3356515672348337,0.7486982567394244
90,60.49966953073364,381.4897554527429,rod,1513.0,154.42640687119282,48.51017335315815,40.848162405019536,185.34249999999997,54.049242404917486,16.97856067360535,14.296856841756837,0.9462163852407754,0.5393939778162524,0.7972704337784244,3.9701060017336376,1.187572965269965,0.8420535236524815,0.8254228041462083,1513.0,154.42640687119282,0.9462163852407754,0.7972704337784244,3.9701060017336376,0.5393939778162524,0.8420535236524815,1.187572965269965,0.8254228041462083,False,0,3.4874585323897582,1.2206104863364153,7,97.0,42.384776310850235,15.454021030931914,9.413714510312484,11.882499999999999,14.83467170879758,5.40890736082617,3.294800078609369,0.8151260504201681,0.7930601175800462,0.6785186781381468,1.641649639364188,0.6091433738488199
91,1614.5795454545455,386.0568181818182,ameboid,176.0,48.04163056034262,18.089930836864408,12.608138090896494,21.56,16.814570696119915,6.331475792902542,4.412848331813772,0.9723756906077348,0.7171003392139675,0.9582681494389731,3.6212741564892705,1.4347820991844906,0.6969699444733702,0.7333333333333333,176.0,48.04163056034262,0.9723756906077348,0.9582681494389731,3.6212741564892705,0.7171003392139675,0.6969699444733702,1.4347820991844906,0.7333333333333333,False,0,176.25905529678212,61.69066935387374,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
92,1752.1145374449338,398.51762114537445,ramified,454.0,131.49747468305833,37.37614950997801,28.918962219756395,55.614999999999995,46.024116139070415,13.081652328492304,10.121636776914738,0.5880829015544041,0.6335183069466055,0.3299369016273208,6.171482277204145,1.292444356265453,0.7737277006567017,0.4892241379310345,454.0,131.49747468305833,0.5880829015544041,0.3299369016273208,6.171482277204145,0.6335183069466055,0.7737277006567017,1.292444356265453,0.4892241379310345,False,0,188.15874595008827,65.8555610825309,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
93,159.71669004207573,413.81393174380554,rod,2139.0,202.50966799187808,75.6268599571372,37.149789664201265,262.0275,70.87838379715733,26.469400984998018,13.002426382470443,0.9304045237059592,0.8710328290466325,0.6554342400493212,4.378651385118326,2.0357278100557776,0.4912248067056669,0.5844262295081967,2139.0,202.50966799187808,0.9304045237059592,0.6554342400493212,4.378651385118326,0.8710328290466325,0.4912248067056669,2.0357278100557776,0.5844262295081967,False,0,14.68766677862544,5.140683372518904,8,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0
94,1896.7883211678832,407.4160583941606,rod,411.0,80.52691193458118,28.707485408023246,18.92576116199702,50.3475,28.18441917710341,10.047619892808136,6.624016406698956,0.9174107142857143,0.7519130918289837,0.7964703185774633,3.97209963835641,1.5168470722154073,0.6592622409452692,0.685,411.0,80.52691193458118,0.9174107142857143,0.7964703185774633,3.97209963835641,0.7519130918289837,0.6592622409452692,1.5168470722154073,0.685,False,0,102.95171392523275,36.03309987383146,11,210.0,67.35533905932738,21.498739615910267,14.246114158725378,25.724999999999998,23.57436867076458,7.524558865568593,4.986139955553882,0.8366533864541833,0.7489302761717914,0.5816813042570917,1.5090949978624764,0.6626488070111077
95,1717.0,404.7241379310345,rod,58.0,25.899494936611667,9.279199317580893,7.956101531672138,7.104999999999999,9.064823227814083,3.2477197611533124,2.784635536085248,0.9508196721311475,0.5146297661400877,1.0865638889524338,3.400770292994924,1.1662997613393553,0.8574125050421172,0.8055555555555556,58.0,25.899494936611667,0.9508196721311475,1.0865638889524338,3.400770292994924,0.5146297661400877,0.8574125050421172,1.1662997613393553,0.8055555555555556,False,0,166.4369213210397,58.25292246236389,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
96,1805.5768482490273,423.33365758754866,rod,1028.0,147.74011537017762,45.31992552149749,30.728809780153753,125.92999999999998,51.70904037956216,15.86197393252412,10.755083423053813,0.8778821520068317,0.7350232246669307,0.5918424489689504,4.607887596580162,1.4748350439126812,0.6780419302670203,0.6763157894736842,1028.0,147.74011537017762,0.8778821520068317,0.5918424489689504,4.607887596580162,0.7350232246669307,0.6780419302670203,1.4748350439126812,0.6763157894736842,True,1,135.81790956591982,47.536268348071935,14,78.0,30.97056274847714,11.549716812087283,8.64725284304377,9.554999999999998,10.839696961966999,4.042400884230549,3.0265384950653194,0.9512195121951219,0.662910944513173,1.0218949976689091,1.3356515672348337,0.7486982567394244
97,700.5751445086705,420.10115606936415,rod,346.0,68.87005768508881,23.136762553975704,19.38228946176793,42.38499999999999,24.10452018978108,8.097866893891496,6.783801311618775,0.9584487534626038,0.5460893351670167,0.9166954364415167,3.702477238808416,1.1937063781661899,0.8377269471712401,0.7863636363636364,346.0,68.87005768508881,0.9584487534626038,0.9166954364415167,3.702477238808416,0.5460893351670167,0.8377269471712401,1.1937063781661899,0.7863636363636364,False,0,98.95408765468558,34.63393067913995,9,29.0,17.414213562373096,6.728462016125951,5.500630044211441,3.5524999999999993,6.094974746830583,2.3549617056440826,1.925220515474004,1.0,0.5759048965827146,1.2017112572104822,1.2232166064697647,0.8175166971334915
98,1885.0030737704917,451.72233606557376,rod,976.0,121.1543289325507,44.06217083679477,28.557326590720916,119.55999999999999,42.40401512639274,15.421759792878168,9.99506430675232,0.9644268774703557,0.761543005187016,0.8355680183741616,3.878055566721895,1.5429375259206448,0.6481143813021962,0.7134502923976608,976.0,121.1543289325507,0.9644268774703557,0.8355680183741616,3.878055566721895,0.761543005187016,0.6481143813021962,1.5429375259206448,0.7134502923976608,True,1,68.39026027075863,23.936591094765518,11,210.0,67.35533905932738,21.498739615910267,14.246114158725378,25.724999999999998,23.57436867076458,7.524558865568593,4.986139955553882,0.8366533864541833,0.7489302761717914,0.5816813042570917,1.5090949978624764,0.6626488070111077
99,324.35062761506276,467.31799163179915,rod,1195.0,146.22539674441617,48.867315960861006,33.211060731650264,146.3875,51.178888860545655,17.103560586301352,11.623871256077592,0.9129106187929718,0.7335670903229027,0.7023153370011678,4.229985276793858,1.4714168979941755,0.6796170421606497,0.7172869147659063,1195.0,146.22539674441617,0.9129106187929718,0.7023153370011678,4.229985276793858,0.7335670903229027,0.6796170421606497,1.4714168979941755,0.7172869147659063,False,0,103.72098979316726,36.30234642760854,12,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0
100,121.44016227180528,472.87525354969574,hyperramified,986.0,207.29646455628165,59.716322138980225,30.60166493404425,120.78499999999998,72.55376259469857,20.900712748643077,10.710582726915487,0.6684745762711864,0.8587167085704446,0.2883387347726906,6.6016643222036455,1.9514076200653387,0.5124505970549182,0.5370370370370371,986.0,207.29646455628165,0.6684745762711864,0.2883387347726906,6.6016643222036455,0.8587167085704446,0.5124505970549182,1.9514076200653387,0.5370370370370371,True,1,58.46122112559999,20.461427393959994,8,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0
101,514.9608632040965,526.3972201901975,hyperramified,2734.0,436.8772003600252,145.75263942683932,31.68920537329964,334.91499999999996,152.9070201260088,51.01342379939376,11.091221880654873,0.6093158012034767,0.976078653867132,0.1800070909184359,8.355263010144895,4.5994412832341345,0.21741771193931667,0.3278177458033573,2734.0,436.8772003600252,0.6093158012034767,0.1800070909184359,8.355263010144895,0.976078653867132,0.21741771193931667,4.5994412832341345,0.3278177458033573,False,0,53.656336856755196,18.779717899864316,10,34.0,21.899494936611664,9.186940231367458,5.065808220048035,4.164999999999999,7.6648232278140815,3.2154290809786104,1.7730328770168122,0.8717948717948718,0.8342316881144459,0.8908828184805876,1.8135191527799972,0.5514140826508893
102,788.619305856833,485.49674620390454,hyperramified,922.0,170.05382386916236,48.8416669612543,30.46108237923666,112.94499999999998,59.51883835420682,17.094583436439002,10.661378832732831,0.7569786535303776,0.7816877461567113,0.40065261441590627,5.60042443120868,1.6034120637337066,0.6236699988843787,0.5567632850241546,922.0,170.05382386916236,0.7569786535303776,0.40065261441590627,5.60042443120868,0.7816877461567113,0.6236699988843787,1.6034120637337066,0.5567632850241546,False,0,18.923060386187675,6.623071135165686,9,29.0,17.414213562373096,6.728462016125951,5.500630044211441,3.5524999999999993,6.094974746830583,2.3549617056440826,1.925220515474004,1.0,0.5759048965827146,1.2017112572104822,1.2232166064697647,0.8175166971334915
103,1605.6085409252669,487.0391459074733,hyperramified,281.0,82.2842712474619,30.903320684829463,13.65576578414762,34.42249999999999,28.799494936611662,10.816162239690312,4.779518024451667,0.8005698005698005,0.8970708789577628,0.5215338838512278,4.908668088306617,2.263023632164501,0.4418866801861613,0.4496,281.0,82.2842712474619,0.8005698005698005,0.5215338838512278,4.908668088306617,0.8970708789577628,0.4418866801861613,2.263023632164501,0.4496,False,0,85.23086458588573,29.83080260506,16,277.0,87.59797974644667,24.81977598455613,17.85615155923525,33.9325,30.659292911256333,8.686921594594645,6.249653045732337,0.7824858757062146,0.6945624447403467,0.4536296704395637,1.389984616910315,0.719432422369407
104,219.14493895234344,505.16226860968885,artifact,2539.0,192.95331880577402,67.40110073126648,48.44477107210282,311.0275,67.5336615820209,23.590385255943268,16.955669875235984,0.9709369024856597,0.6952650816970091,0.8569748154583653,3.829313320089105,1.3912977446203636,0.7187534112425842,0.8014520202020202,2539.0,192.95331880577402,0.9709369024856597,0.8569748154583653,3.829313320089105,0.6952650816970091,0.7187534112425842,1.3912977446203636,0.8014520202020202,False,0,16.88864547217621,5.911025915261674,12,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0
105,851.5971291866028,499.5827751196172,hyperramified,1045.0,166.1959594928933,52.30546150755574,29.176260902445055,128.0125,58.168585822512654,18.30691152764451,10.211691315855768,0.8544562551103843,0.8299718705162328,0.47542852171795985,5.141174158125314,1.7927403954347143,0.5578052475118764,0.5701036552100381,1045.0,166.1959594928933,0.8544562551103843,0.47542852171795985,5.141174158125314,0.8299718705162328,0.5578052475118764,1.7927403954347143,0.5701036552100381,True,2,49.7931530875344,17.42760358063704,13,27.0,16.485281374238568,6.025659376849024,5.679488253754415,3.3074999999999997,5.769848480983498,2.1089807818971584,1.9878208888140452,0.9642857142857143,0.33406370115253914,1.2484780172022165,1.060951111724859,0.9425504992159661
106,1925.8789743589743,507.1097435897436,ramified,1950.0,278.82947314527274,63.86560848560987,55.522673345153734,238.87499999999997,97.59031560084546,22.352962969963453,19.432935670803804,0.7006827164929932,0.49416641984816506,0.31518614548006096,6.314244177700593,1.1502617694323312,0.8693673271376416,0.560183855214019,1950.0,278.82947314527274,0.7006827164929932,0.31518614548006096,6.314244177700593,0.49416641984816506,0.8693673271376416,1.1502617694323312,0.560183855214019,False,0,1.447843913738906,0.5067453698086171,11,210.0,67.35533905932738,21.498739615910267,14.246114158725378,25.724999999999998,23.57436867076458,7.524558865568593,4.986139955553882,0.8366533864541833,0.7489302761717914,0.5816813042570917,1.5090949978624764,0.6626488070111077
107,1244.7214700193424,495.468085106383,rod,517.0,84.5269119345812,28.775873370688537,23.102644232655607,63.33249999999999,29.584419177103417,10.071555679740987,8.085925481429461,0.9591836734693877,0.5961841525372739,0.9093067211582625,3.7174893363080037,1.2455662252727684,0.8028477167330131,0.7978395061728395,517.0,84.5269119345812,0.9591836734693877,0.9093067211582625,3.7174893363080037,0.5961841525372739,0.8028477167330131,1.2455662252727684,0.7978395061728395,False,0,152.6066939036321,53.41234286627123,21,262.0,88.42640687119285,32.89182298822525,13.467003864493451,32.095,30.949242404917495,11.512138045878837,4.713451352572708,0.7257617728531855,0.9123401046613181,0.42106311491833615,2.442400946727763,0.4094331855462807
